text,hate speech
"Por cierto, maté a Hinata y me quedé con su cuerpo, ya que es bien sexy y podria usarlo como disfraz alguna vez, y quizá para otras cosas, jijiji.",1
"ay mujeres que también abusan"" (o #notallmen ), ""los ciclistas tampoco respetan el reglamento de tránsito"" y ""el PRI robó más"" son la misma mierda; quieren desviar la atención del verdadero problema: los onvres, los cochistas y .(inserte aquí la última estupidez hecha por la 4T)",1
"Una noticia falsa más de este señor. Cada día queda  más en duda su trabajo “periodístico” antes mínimo te llamaban para corroborar. Lastima, queda usted como un viejo mentiroso porque farsante ya era. Por cierto, atienda las denuncias de #Metoo que tiene su periódico. ",0
PERO CÓMO QUE PENAL LA RE CONCHA DE TU PUTA MADRE,0
"       O sea lo que estás diciendo es que si una mujer dice que la querían violar hay que creerle y punto, no investigar nada y cerrar el caso??",1
"  Ya le atendieron por ahí, y no me quieren ayudar si no les doy ese dato, lo cual cualquier personal de TI sabe que es una violacion a la seguridad de la información.",0
"Me canse literalmente que la gente me diga, sos tan buena, sos una chica linda no te mereces tal cosa tal otra... parece que hay que ser bastante sorete para que te vaya bien...",0
#Entérate El  acumula 28 denuncias interpuestas contra funcionarios públicos por hostigamiento laboral y acoso sexual o laboral.  ,1
 Que golfa,1
"shame    La pequeña chica musulmana tiene que usar un hijab porque puede #tentar a todos los hombres adultos.#Terrible, si ya un bebé tiene que vivir bajo la carga de hijab. by  ",1
"  Sinceramente ni zorra, hace tiempo que lo dejé de seguir, empezaba a hacerse cansino",0
"  Deberías aprovechar para reclamar la candidatura de Quadri, otro acusado de acoso sexual.",1
"  Qué va, él es el maestro en eso. A mi tan solo se me da bien detectar patrones, y esta chica es carne de acabar de mujer florero en La Secta para llevarle cafés a Ana Pastor o agarrada a la bragueta de algún famosillo de quinta división. En unos años hablamos.",1
"Ramiro Grau: Nunca oí a ninguna mujer pidiendo hacer la mili, el servicio a España sin recibir contraprestación algunaNunca lo había pensado...https://www.elcorreodemadrid.com/nacional/888197593/Ramiro-Grau-Nunca-oi-a-ninguna-mujer-pidiendo-hacer-la-mili-el-servicio-a-Espana-sin-recibir-contraprestacion-alguna.html",1
"#Historia | Residente de la colonia México en Tampico, recibió la mejor noticia de su vida al ser dada de alta en el Hospital al quedar completamente libre de este mal. ",0
"Mi propósito fue sacarte una sonrisa  en tus peores días, ahora que ya no me necesitas, procedo a retirarme ;)",0
siendo muy del tix... ojalá raylee gane porque se lo merece la que más y es una heroina y una salvaje y la amamos,0
Paridera: Jaula de metal estrecha en la que se confina a una cerda desde una semana antes de parir hasta que los lechones son destetados. La caja le impide interactuar con ellos salvo para alimentarlos a través de barras Firma la Iniciativa #NoMásJaulas ,0
    Yo tuve clases con un nativo hace muchos años. Acá en Twitter hay una chica inglesa que da clases,0
"~Cuatro en plan reflexivo, una buena, y una en plan nenaza~#HatarakuSaibou",1
La temática de hoy apoya la continua lucha de la mujer para conseguir la igualdad de género en la sociedad  Cada día vemos más mujeres ocupando roles importantes en el mundo del deporte  Hoy son dos mujeres las encargadas de arbitrar el partido #8marzo #LaLuchaContinua ,0
"Policías que asesinaron a 8 detenidos no son un peligro para la sociedad. Que clase de HP país es este Las mayorías somos escoria para las élites, la justicia y sus perros con uniforme ",0
  Anda niñata. Tira al Instagram hacerte fotos.,1
Para algunos los cuentos sí pueden tener un final feliz.#mgtow #redpill ,0
"  No le pegan al maricon ese, que se vaya a ver a la mujer de rodriguez y deje de mariconear",0
No debería de sentirme reprimida de escribir algunas cosas ... Igual para eso es Twitter,0
 Puchas la.mujer florero egocentrica,1
"Muy lindo tu culo amiga, pero quemaste las tostadas.",1
"Kellogs retira su publicidad de Breitbart, sin embargo Amnistía Internacional los acusa de violar las leyes de trabajo infantil en Indonesia.  ",0
"Odio profundamente a las minas que tienen muchos seguidores y militan las fajas, dios son molestas y dolorosas y no funcionan estás llenando de mierda la cabeza de tus seguidoras, estás creando un montón de complejos a las mujeres que no pueden tener esa cintura",1
"El que estaba ""Harto de los políticos de siempre"", el ""candidato ciudadano"". El ""ambientalista"", acusado de acoso sexual. El engañabobos. ¡Tarán!  ",1
  Que llame vago a Errejón quien no ha dado un palo en la vida y es complice en alzamiento de bienes y corrupta por perdonar la deuda pública de su padre ¡Manda narices! Ya la podemos llamar golfa y sinverguenza. Son lo  mismo que los ultras.,1
más perra imposible,1
" En general esta eleccion fue un fraude, una falta de respeto a la democracia de un pais, a la expectativa de todos,  papeletas con irregularidades, desordenes en recintos, y un reconteo solicitado? que fea sensacion!!!",0
Ay no ahora me esta dando follow en todos lados es que hay que ser ridícula tú te creees que yo voy a estar pendiente a las mujeres con quien habla mi macho por Dios el que   Es infiel te las va pegar lo veles o no,0
"¿Las feministas seguireis calladas por defender a esta escoria solo por ser musulmanes y extrangeros?¿Solo condenais a blancos españoles? ¿Los condenareis cuando sean vuestras madres, hermanas e hijas? #UngaUngaArmy #FelizJueveshttps://latribunadeespana.com/internacional/taharrush-el-juego-musulman-de-violacion-de-infieles-se-extiende-por-europa",1
"Me saque a la mierda la pintura de las uñas, y ni fea las tenia",0
"tambn se siente medio hipócrita que eres fan de hrry quien literal tiene una canción donde dice que no puede llevar a una chica con la madre porque usa una falda muy corta, la coherencia? y little black dress ni siquiera tiene pronombres, preocúpate por tu fav y deja de joder  ",1
?? te quedaste sin argumentos o.. porque pareces una puta niña de primaria ,1
"  No quiero cambiar la opinión de nadie, ""pero no olviden que #NotAllMen"", dice.Ajá, eso sí es una paradoja.",0
La mejor manera de ganar es no jugar . No vale la pena. #MGTOW ,1
Una de las cosas que está mal es que no termines de cocinar y te pongas a hacer mil cosas y jamás terminaste de hacer lo primero y ya sentás el culo aquí como que las tripas y su ruido son efectos especiales de la música que vas a poner para olvidarte que tas cagao de hambre,0
" eso lo hicieron para que no reclamen despues que hacen manspleining, manterrupting, manspreading o que le estaban quitando el foco a lo que tenia que decir.... ",1
yo diciéndole a mi mamá que ya casi no hay gatos y en eso dice mi abuela dice que el gato que anda aquí está embarazada quedé,0
 GORDA TE AMO MUCJO,0
"E ala, xa saiu o que faltaba. O #NotAllMen. Se ti non es así, xa está, simplemente non te deas por aludido e punto. Eu polo menos non me dou por aludida cando falan de algo co que non ne identifico, nin vou alí aclarar que eu non son así sen que me mencionen. Digo eu, vaia... ",0
"#ViernesIntratable callen a la rubia tonta de vestido gris, que tira datos sin mencionar concretamente la fuente, mas macrista la tonta",1
me quedé sin tetas y me parece fantástico,0
Sucesos en Mallorca: El acusado de violar tres veces a una mujer en Felanitx confiesa. Esperando a reacción similar a la de #LaManada por parte de las feministas ,1
Esas lesbianas reprimida todo bien en sus casas?,1
 Ya las mujeres quieren sodomizar a los tipos practicamente,1
violencia de género en Alemania:  331 mujeres 84 hombres muertos en 2015  vía ,1
 - y aguas si viven en Guerrero de votar por Felix Salgado Macedonio de Morena. Por algo tiene las demandas de violaciones y acoso sexual ! ,1
"    Deberías irte a vivir a Praga una temporada. Es imprescindible si se quiere saber con certeza lo que hacían los nazis. Tú no tienes NI PUTA IDEA,   De lo único que pareces saber algo es de fútbol.",0
"No he leído, hasta ahora, nada que no sospechara. Sexismo y androcentrismo a pulso en todos estos mitos y mucho sesgo de género en la interpretación de resultados en muchos estudios.Lesbianas que lean esto: salgan de la cisheteronorma, por favor.",1
"para mí las parejas de la Preysler se han eclipsado con su presencia, nunca la he visto como la mujer florero #yoveosálvame",1
"razones x las que nunca voy a salir del closet con mi familia ---&gt; usar ropa de varón me hace ""marimacho"" ¿¿¿??¿?",1
Feministas de Twitter y demás escoria en tu zona.,1
 puta,1
"Le pregunté a mi sobrina de 4 años si le gustaba San Valentin, me contestó que si porque en realidad es una adaptación de la lupercalia, una festividad pagana que consistía en azotar mujeres con latigos con sangre de cabra que presuntamente les daba fertilidad.Como la quiero  :red_heart: ",1
Encontramos el piso de las chicas de Villarejo (del que habló a la ministra Delgado) ,0
" Pero qué tienen las pasarelas de madera que llegan a la playa de machistas xd, qué me lo expliquen pero no una feminazi",1
Cuànto gastamos en publicidad oficial todos los meses ?? Dònde estàn los riesgos del que tiene a cargo una empresa privada ?? Cuànto se gasto durante el gobierno de Cristina Kirchner y cuànto se esta gastando ahora con el grupo Clarìn ?? Por què hay que darle de comer a estos hijos de putas ??   Acaso no existe otra forma de hacer polìtica  berreta en Argentina ??,0
Y suerte tendrá el Guardia civil si encima no lo denuncia por odio.https://www.mediterraneodigital.com/feminismo/feminazis-1/una-feminazi-arrastra-25-metros-con-el-coche-a-un-guardia-civil-por-ponerle-una-multa.html,1
"Los mismos que publican que no pueden creer lo que le hacen a las mujeres son esos que son super tóxicos con sus chicas,las encierran en un círculo de mierda !!!Los odio ,no sirven lacras",1
" 13 de febrero del 2021 y aún sigue habiendo gilipollas haciendo Manspreading, es que si aún se conocieran pero ni eso (la chica es mi amiga) ",1
"era comer como señorita, no comerse a una señorita",1
" Pues yo creo que actualmente todos los hombres le tememos a las mujeres, tengan o no miedo....y no creo que eso nos convierta en machos o en machistas, sólo en temerosos.",1
"FUNA MASIVA A LA USACH POR PONER PUBLICIDAD IDEOLOGIZADA EXPONIENDO COMO ALGO LOABLE Y DIGNO DE EJEMPLO EL ""FEMINISMO"", EL PAÑUELITO VERDE ABORTERO. ¿ESTA UNIVERSIDAD ES DE IZQUIERDA RADICAL AHORA? ",1
" Básicamente vives en un constructo social en el cual si eres hombre, eres prescindible y se te entiende como una fuente de recursos y prosperidad, y si eres mujer eres una fuente de valor sexual.",1
En estos trabajos las feministas de izquierdas nunca reclaman cuotas femeninas: ¿por qué? ,1
 Decir que no existe el hembrismo es como decir que ya no existe el fascismo porque no hay estado que lo abale XD,1
Recomendable lectura de este artículo donde entrevistan a  ,0
 quien pudiera tener unas tetas tan lindas,1
"quien se acuerda que hace un año en el 9 Nadie se mueve el presidente quería hacer la rifa del avión justo ese dia y cuando le dijeron que era el paro de mujeres dijo ""yo no sabia"", luego dijo que todos se podían tomar el dia sin sanciones  (incluidos los hombres)",0
Me encanta esta mujer. Es mejor que Faemino y Cansado y Martes y Trece juntos,0
"  y AMLO la pisotean a usted, ni siquiera le dan voz, cómo es posible que como SECRETARIA NACIONAL del partido y como ""defensora"" de la mujer no pueda influir en absolutamente nada en esta aberración de candidato, discúlpeme pero la tienen ahí de florero.",1
Hasta los huevos que las obras de ficción usen el abuso sexual en mujeres para crear horror. ¿Sabéis que se pueden hacer 6000 cosas para hacer horror sin tener que violar a nadie? ¿Los directores no saben hacer una historia así o como?,1
"es la última vez que hablo del tema pq me harta pero cuando los hombres dicen que todos los violentos, violadores y asesinos de mujeres son psicópatas que ""nacen así"" me cagó de risa porque no tiene ni un poco de sentido pensar eso",1
" Siempre digo que el feminismo ha causado daño severos. Hay chicas(NO TODAS) que están en esos movimientos que odian el género masculino (tal vez por traumas) y se niegan la posiblidad de conocer hombres que son amigos, compañeros, buenos padres, buenos esposos...",1
,1
"Las mujeres objetivizan a los hombres en mucha mayor medida que los hombres a las mujeres. Ellas aman ser objetivizadas, porque es la forma que tienen de valorar algo Las quejas que tienen son simple proyección.",1
Coletas mandado callar a la feminazi,1
"La prensa profeminista en España entonando el #yositecreohermana. Que la mujer denuncie 30 años después de que le tocaran las tetas en una fiesta, llorando como una magdalena impostada y asesorada por el partido demócrata no despierta la más mínima duda sobre ella y su declaración.   ",1
 Yo le dedicaría la de rata inmunda animal rastrero escoria de la vida.... Ya ya por qué ya no me acuerdo jajaja,0
 Trovato tiene más tetas que su señora,1
"  ,lo del miedo va con vosotros...rodear congreso,pedradas,azotar mujeres periodistas etc. Lo de comprar contigo y vosotros... compráis cabezas vacías y vendéis humos . Para mercenario tu,ahora otros miles más a la buchaca. No das una pajarraco",1
Cada dia k pasa es peor....putas ratas judias...tw d asco...,0
Pedroche vete a tomar por culo,1
" Yes, a mi no me dejaron donar por tirar con 2 mujeres en 2 meses,  aparte de pasar pena por verano  tambien pase por no donar",0
"estas basuras de facebook ya su censura no tiene escrúpulos, me bloquean por defender a los no nacidos! Mark hijo de mil putas! ",0
¿Que pasa con los peperos que cuando tocan poder se amariconan?https://www.lamarea.com/2019/02/14/el-texto-machista-y-racista-de-pablo-casado-en-el-que-ironizaba-con-cazas-de-lobas-y-zorras/http://www.radiocable.com/rajoy-faro-de-vigo1983.html,0
"Joonie te amo, amo todo de ti todo lo que haces tus ojos tus hoyuelos tu forma de reír tu manera de componer tus canciones te amo mucho y me alegra verte conocido eres una estrella qué ilumina mi vida en mis días tristes te voy a amar por el resto de mi vida남준 아 너무 아름다워 ",0
"La actriz Ellen Barkin confiesa ahora que Ghislaine Maxwell, la novia del proxeneta Epstein... no puede irse de rositas. Ella es su proxeneta. Pilota aviones hacia y desde la isla. Lo sé porque ella me lo dijo. Es una traficante sexual.Gracias  estaba registrado como agresor sexual de nivel 3 desde su anterior condena, por lo que debía presentarse ante las autoridades cada 90 días.Durante años, ignoró la orden judicial mientras la policía de Nueva York hizo la vista gorda.Anteriormente, os he comentado sobre la asombrosa similitud entre este caso y NXIVM, donde, a través de un sistema piramidal liderado por un hombre -ya sea Epstein o Raniere-, numerosas mujeres se han dedicado a reclutar víctimas para abusar u organizar los abusos.",1
  Antonio Maestre -La falda muy corta_v2.pdf,0
" Claro claro,por eso ahora se esta viendo el masculinismo,pero casi nadie habla de ello por que no tiene tanta repercusión,y eso del final,creo que es mas por el discurso de ""igualdad"" que promovia el fenimismo hace tiempo",1
" Pero sólo si se siente mujer, trans, o d cualquier otro grupo q la izmierda considere q es inferior y por tanto necesite d la protección q ellos ofrecen en aras de mantener la desigualdad, podrá optar a paguita compensatoriaMe lo veo con un fondo de armario como una tienda d H&amp;M",1
     Fuente: #yositecreo?,1
Hoy me siento más gorda que otros días,0
"Siempre tuvo la frente muy alta, la lengua muy larga y la falda muy corta",1
"Esto no viene a cuento, pero he visto el vídeo en varias redes y sé q los comentarios serían muy distintos si el protagonista fuera un hombre, pero claro como solo es una pobre niñata violadora pues no pasa nada. La “igualdad” que algunas buscan es algo así. ",1
"parece que el ex de mi hermana tiene una enfermedad fuerte, ese es el karma por haberle hecho tanto daño a mi hermana, con las mujeres de mi familia no, acá todas brujas",0
Otro hombre queriendo decirnos a las mujeres como es el empoderamiento y como llevarse acabo para al final servir a hombres JAJAJAJA ,1
"Con este tema del feriado menstrual. Suponiendo que organizo un festival musical, en el cual por ley debo contratar al 30% de los artistas mujeres. Que carajo hago si el dia del show a una de las artistas le corresponde su feriado?",1
absolutamente todos los hombres haciendo mansplaining estoy a punto de vomitar,1
salvador illa es el típico señor random que se pone a hacer manspreading en el tren de la renfe,0
"Apareció hace meses, nunca quisieron investigar al novio, prefieren hablar de redes de trata para no reconocer la actividad de la chica y tenemos que andar apoyando sus marchas de injusticia? No cuenten conmigo.",1
"El gobierno de Mexico busca destruir Nuevo León y mantener a los chilangos del dinero e impuestos regios, alienta y patrocina el cruze de migrantes ilegales por Chiapas a traves del Instituto Nacional de Migración, al no cruzar a USA, la escoria se queda incluso con permiso de residencia y desgraciadamente no se largan a Oaxaca, Nuevo León debe dejar Mexico!",0
"  me quiero follar al osito bimbo, sus deliciosas curvas me excitan demasiado, tanto que me hacen llegar al orgasmo de solo verlas, me gustaría darle unas fuertes nalgadas a sus blancas y suaves pompas joder me tienes demente ni puedo verte en el supermercado porque se me pone dura",1
"Las chicas igual que yo sabemos todas que somos mágicas, y que nuestro pasado era mágico también.",0
" si sabian podes ir a un telo y estar ahi y si te arrepentis NO es No , no importa si tu marido,novio o chongo, si no quiere tener alguna practica sexual de sodomizar es NO, el sexo es consentido de ambas partes, si no lo respetas sos un violador",1
  Me gustaría follar tu culo peludo,1
 Esta es la golfa marimacha?,1
La chica que sale ahí  es la misma que sale en la de fragmentado?,0
"  Yo no lloro jajajjaaja disfruto la verdad, aquí con gente que se autoengaña y vive del víctimismo y de la mentira jajajajaja. Os agradezco mucho estos buenos momentos en serio",0
Todas mis putas son perri como Kati,1
con lo fácil k es cerrar el cajón de mierda y vosotros complicándoos la puta vida,0
 Ya salieron a cirticar tonta! Pero no lo ves porque eres una facha resentida con las mujeres de verdad y luchadoras. No com las de labios rojosss como tu. Tu pareces puta y bien fea y nadie te dice nada. Seguramente por la forma de tu cara eres gorda y nadie te dice nada. Respeta,1
" Una prueba de que la sociedad del siglo XVIII era menos mojigata que la nuestra es este libro del Abad de Voisenon, amigo y protegido de Voltaire. Escribía con una ironía deliciosa libre de prejuicios: ",0
"El concepto de androcentrismo hace  referencia a un modelo único de varón: blanco, heterosexual, occidental, de clase media, sin discapacidad. Una consecuencia del Androcentrismo es la ocultación de las mujeres, su falta de definición y la no consideración de sus realidades. ",1
"     - Hasta tambien se atrevió a decir que eso era que el nobel de paz  estaba detrás de la investigación de  me alegra saber que ella haya salido absuelta de culpa alguna , pero las cosas son como son eso no le quita lo hipócrita y mojigata",1
Ahora son tres las mujeres que acusan al erudito islámico Tariq Ramadan de violación.  via ,1
.Pinche culeros como ustedes jesuitas no valen ninguna berga pinche babosos..  Quieren que pueden dicir no que quieran donde sea y nadien les va dicir nada?   estan pendejos en su pinche culo!,0
habia una chica q tenía estos cosos  para youtube m acuerdo q la veía todo el tiempo  ,0
Ya me voy a dormir cabreado por las putas burradas que suelta la peña,0
"A mi sola se me ocurre ponerme a ver The Trip, sola, embarazada y sensible. Que bueno que es, pero que pelotuda que soy. Me hago daño gratis.",0
"Conocí a una chica muy linda y sé que le gusté, así que creo prudente saltarnos ""el ligue"" e invitarla a culear de una vez.",1
"  Admita que hay información que lo supera en sagacidad, que tiene una mente estrecha, apocada... por eso no entiende, jamás entenderá.",0
Unas ganas de partirle su madre por puta vos pareces una persona sin atención y falta de amor y nadie te esta diciendo nada estupida de mierda cerra el orto que nadie te pregunto ,1
  de que le sirve la pasta si luego no se lava la polla?,0
 Al levantarse del suelo se nota que es una mujer. Donde estarán ahora esas feministas que defienden a las mujeres de p.e. Yemen ?  Pero no a las nuestras,1
"#UngaUngaArmyA todos los que defendéis a esta gente, ¿realmente queréis que a vuestras mujeres, madres, hijas, hermanas, etc. les puedan hacer algo así?A las feministas modernas se les llena la boca condenando agresiones a mujeres, siempre que sean blancos y españoles los >>https://twitter.com/pokasoltes/status/1107251596377968640?s=19",1
"  Carla. A  le da igual tu ética. Ella solo quiere los 650 md€ de presupuesto y si para eso tiene que decir que una mujer puede ser hombre y un hombre ser mujer, pero que si eres hombre eres de naturaleza violeta y mujer de naturaleza armoniosa, lo dice, y a cobrar.",1
"   Sin ningún problema, pero casi mejor que peguen un poco con el contexto... Por ejemplo, el día de la mujer en la ciencia ponemos la estadística del número de mujeres científicas y nos planteamos si los retos a los que nos enfrentamos se superarán si no mejoran esas estadísticas.",0
Chicas no les duelen los pies con esos tremendos tacos?,0
"Vamos a ver,  ¡dimite de una puta vez! Pareces un mercenario a sueldo de la derecha española. Das órdenes para que la policía apalee a los del  a los de  a los de la  a los de Vallecas y a los obreros. Puerta del Sol.",0
Paso 1 para detectar una feminazi: preguntarla si tiene novio.,1
hola buenas tardes mi gente bella odio a las mujeres........... ,1
"Las putas tortas sucias, el pedido incompleto, la bolasa rota, eres una pinche mierda ",0
"    Tu pobre cerebro es el que empobrece,  no sabéis hablar y os dejan votar ......rubia y tonta....lo tienes todo ignoranta",1
"tw // violación a menores, machismo, gordofóbia Denuncien está cuenta pls  tienen escrito en su bio q le gusta violar niñas de 5 años y q quiere violar a una chica en los baños de su preparatoria. Además usa gordo como insulto y pone comentarios horribles. ",1
"Y no olvidemos lo peor: que cuando te topas con ellos tu alma se enfurece tanto que terminas despreciándolos humanamente, considerándolos escoria, degradando su posición frente a la tuya.  Y así es como te conviertes en uno de ellos.   Kyrie eleison hemas.",0
" A ti que se te volvió un vicio ver pornografia y luego intentas hacer lo que ves en esa idiotez, acosando mujeres y niñas, te tengo un mensaje: guatemaltecas y guatemaltecos nos estamos organizando para quitarte las mañas. Piensatelo. Copiar y pegar.",1
" A muchos el odio y el deseo al fracaso los puede. Tal vez esbocen alguna hipótesis, pero las mujeres y hombres de buena fe que apostamos a un futuro mejor somos mayoría.",0
man como me tiltea ver gente con i9 2080 todo eso y q le tire menos de 250fps yo tengo 260fps em estrecha con una 1050 y un i5,0
 Más golfa y explota,1
 ¡Ya basta de tanta #NormalidadDemocrática! Aunque después de escuchar a  jueces  reprocharle a la víctima de #LaManada por todo el placer recibido... creo estar curado de casi cualquier espanto. #LaCafeteraReygulación,1
" el hembrismo no existe, mogolica, ¿De qué se van a quejar los opresores? no, estás en la parte ""liberal"" que se encarga de decir estupideces políticas sólo para sentirte importante !! cerra el orto, que asco pensar así posta no sabes una mierda y querés opinar ksjsjs",1
Unas ganas de que flor ya le nazca Isa ...hace 80 años que está embarazada,0
 con las mujeres Más violencia y su apoyo total a agresores sexualesX eso es #OaxacaEstadoFeminicida Unistmo despidió a profesora que denunció acoso sexual  y solo amonestó a maestro por tocar a alumna  a través de ,1
Amo mucho modern family pero el capítulo en el que hablan de “feminismo” NO DA.,1
" me quiero follar al osito bimbo, sus deliciosas curvas me excitan demasiado, tanto que me hacen llegar al orgasmo de solo verlas, me gustaría darle unas fuertes nalgadas a sus blancas y suaves pompas joder me tienes demente ni puedo verte en el supermercado porque se me pone dura",1
"   Usted desconoce quién es José  Calvo Sotelo y opina  de la Guerra Civil??Hombre, opinar es libre, pero de un asunto tan delicado se necesita conocer primero.Calvo Sotelo fue un político monárquico asesinado por militantes del PSOE el 10 Julio 1936  haciendo estallar la Guerra.",0
   Terelu no tiene sangre porque vive de la carroña de la familia no vale para presentar ni para nada solo valen las tres  para ser prepotentes y estupidas como las echen de viva la vida se irán a fregar escaleras,1
"Vivimos en un sistema que produce y reproduce la violencia contra la mujer, queda pensar que esto esta pensado para ""disciplinar"" y configurar un tipo de mujer sometida y obediente.",1
" Vete a cagar guarra, de la niñera por 73.000 euros dijiste que la niña en el ministerio la cogían todas y que la niñera no era niñera, eres falsa y mala, sois escoria.",1
" Vainas de mujer emancipada y ""rebelde",1
Un presentador de TV3 llama hijos de puta a los que apoyan a Manuel Valls y franquista a Juan Carlos I  vía ,0
"¿Han dicho algo las feministas sobre las 300 niñas secuestradas en un colegio en Nigeria? No, saldrán el 8M a pegar gritos, expandir el virus y a reclamar privilegios frente a mujeres disidentes y frente al sexo opuesto.",1
La ciudad de las putas liberales - #BoycottSanFrancisco,1
"Ahora en una reunión se tocó un poco de feminismo y muchas mujeres se indignaron por que en su época les pusieron el ""de"" unas dijeron: ""cómo que fueramos objetos de ellos"" Y yo eso reinas revelense contra ellos ustedes son sus propias dueñas.",1
"Ay  hablando de Violencia y Ex, Q pena le cabe a Fiscal Rebelde Stornelli q quería poner droga a Ex de su actual mujer y Vive cn sus hijas! Aguante DrSaker",0
"wtf, soy una cuenta fk y me sigue una chica que sube puras nudes (no es cuenta fk)",1
 DALE EMPEZALO Y PONETE AL DIA VAM X EL CAP 18 SALEN TODOA LOS VIERNES Y LOS PERSONAJES SON TODOS HERMOSOS LAS MUJERES ESTAN BIEN ESCRITAS Y NO SEXUALIZADAS,0
"  El aborto libre es deslindarse de la responsabilidad que ejercer la sexualidad conlleva. De manera análoga,  cuando un padre abandona a la mujer, comete un delito como la mujer al abortar. Siglo XXI Y siguen argumentando la ""decisión sobre sus cuerpos"" Bastante ridículo.",1
,1
"El “Un día sin nosotras” y las diferentes manifestaciones, dejaron ver que las mujeres sí podemos hacer la diferencia, si suficientes de nosotras y en conjunto con los hombres, podemos sacar a esa basura del gobierno y del congreso.#MiNombreEsMexico ",0
Arriba el masculinismo,1
"Una chica por face me ha dicho que el proximo 31/12 gritara ser paxty powaaaa!!! Para que os libere porfin de esta pesadilla, no quiero parecer importante pero, ya que jumanji no funcionó.... #serpatxypowaaaa",0
" Claro que sí, no hay que demonizar a las Feminazis!!Señoritas de compañía sería una cursilada?",1
 Y alimentar el victimismo de los nazional - separatistas ?,0
"- Me miro al espejo y me deprimo de lo fea que soy.- Te entiendo.- Los hombres no me hacen ni puto caso.- Normal.- ¿Y qué hago?- ¿Has pensado en hacerte feminista?- Pues es verdad.- Y bollera.- ¡Nosotras parimos, nosotras decidimos!- Ahí, ahí.- ¡Abajo el patriarcado!",1
"aceptar q una mujer sea protagonista, ademas Desde cuando es un problema q una directora alabe a los actores de sus peliculas y hablan mucho de feminismo pero en los citados estan diciendo ""el debe ser bueno en la cama"" para q ella diga eso como si olivia no fuese profesional",1
Pues por fin he cazado #Akelarre gracias a   y me ha gustado bastante esa mezcla de empoderamiento femenino con folklore vasco y un final bastante desquiciado. Compro. ,0
" Hombre pero noel no se refería a los conciertos del 94 95... que tb por eso aclaro que la Mayoría de veces, el unplugged fue porque no se sentía cómodo haciendo un acústico y como se comunican tan bien diría pos me emborracho y lo veo desde el palco a tomar x culo el enano",0
" si, es lo que pasa cuando las dejas solas ?",1
"  Lucas es pelotudo que cree que puede enseñarnos sobre un movimiento social al que jamas va a pertenecer, bardear a una mina porque es una pelotuda no va en contra del feminismo  :red_heart:  metete el mansplaining en el orto  :red_heart: ",1
aunque ya hay muchos otros que renunciaron voluntariamente a puestos que tenían en la 4T. Hoy podemos señalar a todas luces a Olga Sánchez florero como una mujer que está de más en ese proyecto pues ha sido señalada de actos que nada tienen que ver con la nueva transformación del ,0
"Después dicen por qué no denuncian? Saben por qué? Porque nadie nos escucha, porque les importa NADA la vida de las mujeres.",1
Separatistas agreden a miembros de Vox que protestaban contra la apología del golpismo. Los muy salvajes incluso tiraron a una mujer por un terraplén. ¡155 YA! ,1
"Hay algo mas miserable que ser mujer y no aplaudir a favor de las mujeres asesinadas por violencia machista ??Y encima de  , que vergüenza. ",1
"    Es decir, que un abogado machista, como los defensores de #LaManada, comparte el argumentario negacionista de la Extrema Derecha. ¡Qué sorpresa! #LaViolenciaNoTieneGenero",1
    Eso no es todo para el feminismo. Lógico cómo todo en cada movimiento existe el extremismo.,1
No se no soy eeuu pero una puta de porno judio nbo puede romper presidentes.,1
" Gracias, yo me lo tomo a risa y las aparto con el pijama, llevo guantes, hago la cama pensando lo guarra que es la tía y ya está",1
"     No, y te digo una cosa, ya están visibilizadas las muertes de las mujeres y el comentario de arriba de todo no hay que tener mas de 2 neuronas para darse cuenta de que esta dando a entender indirectamente que tiene odio hacia los hombres porque piensa que no les pasa y a ella si",1
Esta es la única realidad sobre el tema de los abusos sexuales y la violencia contra las mujeres. #LIVGEl resto es paja.,1
"A esto es a lo que yo llamo: un hipócrita, falso y desgrac....o!  Apoyando las feministas mientras pretende meternos millones de los otros y dice estas cosas.",1
" Alguna vez mi mamá cayó en la estafa de las pirámides. Sí, la mujer que me apoyó para ser economista.Le expliqué todo nuevamente y entendió, pero no recuperó su plata. Mucho amor para nuestras madres.",0
"El que sea mujer empoderada no significa, que no me guste que me consientan con regalitos y detalles",1
Los científicos afirman que existe una estrecha relación entre los alimentos que comemos y nuestra salud mental... ,0
Sabes cuando empiezas a comerte un plátano y a mitad te das cuenta de que es una polla y,0
"Si no hay chicas, mañana salimos aquí a violar a las jovenés aquí.   If there are no girls, tomorrow we go out here raping the young women here.",1
" Estereotipo machista d libro es tu cónyuge, ese q se llama a si mismo macho alfa, q le gustaría azotar a mujeres y retiene tarjetas d móviles d mujeres. Debe ser q por eso estás sensibilizada, pero otras tenemos maridos estupendos, q solucionan problemas en vez d crearlos.",1
"  //me quiero follar al osito bimbo, sus deliciosas curvas me excitan demasiado, tanto que me hacen llegar al orgasmo de solo verlas, me gustaría darle unas fuertes nalgadas a sus blancas y suaves pompas joder me tienes demente ni puedo verte en el supermercado porque se me pone",0
" Yo considero que no lo debes hacer porque no vive alquilado, sino más bien para que aprenda desde pequeño a hacer de todo, que nunca está demás saber barrer, fregar, etc. Piensa que no hay nada peor que un adulto inútil que no sabe ni lavar un plato.",0
